csi_mean,csi_std,csi_max,csi_min,csi_median,csi_q25,csi_q75,csi_skew,csi_kurtosis,csi_phase_mean,csi_phase_std,csi_phase_max,csi_phase_min,csi_phase_median,csi_corr_adjacent,csi_phase_diff,rssi_mean,rssi_std,rssi_max,rssi_min,rssi_median
"[6.17869905e+03 2.49217958e+04 3.55496002e+04 1.22400000e+04
 3.98027637e+02 5.08147953e+02 3.79128940e+02 4.71797187e+02
 5.03216893e+02 5.08206404e+02 5.28261334e+02 5.64625290e+02
 6.08389328e+02 6.59919557e+02 6.94404600e+02 7.17003451e+02
 7.29121226e+02 7.22269897e+02 7.07103483e+02 6.86741151e+02
 6.58784385e+02 6.23896318e+02 5.77578690e+02 5.22315562e+02
 4.69216591e+02 4.30144363e+02 4.10185878e+02 3.97295207e+02
 3.85427530e+02 3.82353252e+02 3.90259694e+02 4.04245366e+02
 4.15039283e+02 2.73610921e+02 3.67142857e-01 0.00000000e+00
 7.14442057e+03 8.78152179e+03 4.37384553e+03 7.19476661e+03
 4.05260197e+02 5.95670507e+02 5.90738171e+02 5.85962185e+02
 5.86500960e+02 5.82847125e+02 5.74911553e+02 5.64929382e+02
 5.65152879e+02 5.67235800e+02 5.53673274e+02 5.37344453e+02
 5.18567441e+02 5.02298790e+02 4.92683771e+02 4.92939314e+02
 5.04907298e+02 5.31579148e+02 5.58812158e+02 5.83152088e+02
 6.07657753e+02 6.32082083e+02 6.66271306e+02 6.89140793e+02
 6.83190671e+02 6.47101747e+02 5.67176324e+02 4.09464545e+02]","[1.91903382e-10 1.02227204e-09 4.06526412e+03 0.00000000e+00
 9.15179044e-12 6.33774744e+01 1.81560652e+02 2.25457777e+02
 2.65957278e+02 3.04505722e+02 3.22221439e+02 3.05830873e+02
 2.77996643e+02 2.46840338e+02 2.23860336e+02 2.15657186e+02
 2.27009146e+02 2.48282241e+02 2.59910313e+02 2.57913907e+02
 2.48031020e+02 2.45538425e+02 2.55722623e+02 2.65930957e+02
 2.60911553e+02 2.30483804e+02 1.95429646e+02 1.83632256e+02
 2.00015522e+02 2.31399068e+02 2.64253604e+02 2.78769979e+02
 2.78211392e+02 2.31532837e+02 1.00840924e+01 0.00000000e+00
 4.19053428e+02 2.23224212e+02 1.79480980e+02 9.86580242e+01
 4.50134854e+02 2.69526101e+02 2.68409243e+02 2.75650075e+02
 2.77697181e+02 2.95453586e+02 3.20500630e+02 3.29748403e+02
 3.22885727e+02 3.08762351e+02 2.88237511e+02 2.67129255e+02
 2.49389730e+02 2.32226422e+02 2.24145985e+02 2.22048136e+02
 2.21058360e+02 2.34558254e+02 2.69165460e+02 3.14669892e+02
 3.50498058e+02 3.62198348e+02 3.52152846e+02 3.24846868e+02
 2.93084758e+02 2.69450685e+02 2.41770066e+02 1.99306680e+02]","[ 6178.69905401 24921.79584219 43612.84000154 12240.
   398.02763723   831.62551668  1003.16000718  1157.27135971
  1336.87284362  1432.24648717  1470.72533126  1509.00265076
  1573.94186678  1530.69428692  1511.8743334   1485.70017164
  1494.07396069  1556.48996142  1476.62656078  1342.88383712
  1390.9083363   1484.74004459  1578.67317707  1487.32679664
  1361.44775882  1311.48808611  1192.25710315  1124.45186647
  1165.99356774  1239.92136847  1355.35419725  1541.24138278
  1595.61680864  1370.           361.             0.
  7169.         10125.77710598  7793.62572876  7202.61313691
  5112.43826369  1818.80895093  1752.15638571  1717.62656011
  1521.57845673  1531.62528054  1503.23817142  1596.72195451
  1573.83607787  1512.61627652  1520.40159169  1403.87535059
  1302.33712993  1294.40681395  1160.16076472  1148.54516672
  1194.82927651  1235.27567773  1337.35447806  1541.85148442
  1630.11962751  1576.49135741  1520.46210081  1550.06128911
  1619.5653738   1569.10484035  1396.49883638  1092.53558294]","[6.17869905e+03 2.49217958e+04 2.87820000e+04 1.22400000e+04
 3.98027637e+02 4.49000000e+02 1.39283883e+01 1.52643375e+01
 7.81024968e+00 6.70820393e+00 9.21954446e+00 8.54400375e+00
 1.14017543e+01 3.62215406e+01 6.94262198e+01 8.60523097e+01
 5.93632883e+01 1.28062485e+01 8.54400375e+00 1.04403065e+01
 3.46554469e+01 2.20227155e+01 4.83735465e+01 3.15753068e+01
 9.05538514e+00 9.21954446e+00 7.28010989e+00 1.17046999e+01
 6.08276253e+00 4.00000000e+00 5.00000000e+00 4.47213595e+00
 4.24264069e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.11400000e+03 4.36148621e+03 5.95064711e+03
 8.00000000e+00 1.10453610e+01 6.08276253e+00 1.01980390e+01
 2.52388589e+01 2.54950976e+01 4.47213595e+00 7.28010989e+00
 2.23606798e+00 4.12310563e+00 6.32455532e+00 4.12310563e+00
 6.40312424e+00 2.23606798e+00 9.43398113e+00 3.60555128e+00
 4.12310563e+00 2.35372046e+01 3.04138127e+01 3.60555128e+00
 6.70820393e+00 1.10000000e+01 1.50000000e+01 4.24264069e+00
 5.86941224e+01 7.32461603e+01 8.04549563e+01 1.16619038e+01]","[ 6178.69905401 24921.79584219 35301.51790708 12240.
   398.02763723   484.48426187   361.01798635   430.45382891
   431.28989063   424.54797588   471.17191331   534.88269717
   579.19337492   636.89010041   685.20106418   732.98532765
   751.53742383   751.57865676   745.63026877   717.31757229
   649.70685156   580.09223361   515.52545605   460.13094561
   408.41264161   378.45871632   375.5143114    381.52129671
   354.6822471    337.52109383   333.10282765   335.51824564
   355.17309434   205.             0.             0.
  7169.          8791.46159634  4361.48621458  7202.61313691
   338.0946613    573.51634575   568.78203191   543.60601408
   542.98845581   576.61459096   600.01286497   602.01949085
   589.30678376   568.0954967    539.66378054   517.58429145
   526.12107344   525.95484251   508.84182218   497.76700852
   499.31653056   511.65368806   511.01173429   515.5123632
   554.0464518    616.91894868   697.52059501   740.64633492
   723.33291031   660.51040068   557.31628423   381.11669676]","[ 6178.69905401 24921.79584219 32217.35771775 12240.
   398.02763723   458.12880285   246.63383445   301.73953494
   295.48730911   259.83295844   244.64153252   311.91665453
   405.16046148   491.21125705   539.12799159   552.39274846
   566.64802852   573.13522497   543.20851799   511.18807535
   493.92780999   459.81949499   389.74093817   310.9678422
   255.62619152   245.06937701   261.83725597   263.38801891
   234.4140876    191.98038498   165.06663685   162.41688527
   180.92815741    88.75           0.             0.
  7169.          8791.46159634  4361.48621458  7202.61313691
   177.18069872   390.92991558   386.09843294   378.22546185
   354.24920495   313.33687911   245.99938451   223.76047461
   248.46023989   309.29986403   344.28218338   347.6833459
   327.34994586   305.91458544   309.58681929   341.04764495
   359.17265719   363.2381866    358.56728347   332.74727578
   303.63256876   270.89619783   331.82237531   393.05204674
   423.88791149   416.90065141   367.04086939   247.52828009]","[ 6178.69905401 24921.79584219 38615.50284536 12240.
   398.02763723   539.58474058   492.1419712    629.28072928
   709.72406324   755.32769333   795.49544309   811.40047658
   820.24340515   842.52536027   859.53373672   876.78317758
   893.7796111    906.76235537   891.79439066   866.73683956
   828.87753887   781.8516408    746.95448106   714.91048286
   671.56272924   603.34898345   544.92077248   496.34586028
   510.45469926   550.09999026   590.81046004   633.53075285
   636.91870028   403.             0.             0.
  7169.          8791.46159634  4361.48621458  7202.61313691
   541.05914649   776.1686294    772.95019198   784.9092296
   784.60818202   786.23151695   788.89051721   792.7773919
   800.65783742   809.52563147   783.89874898   745.72149451
   710.10580163   676.18118493   672.38919806   678.96704601
   673.01504441   669.9283401    733.98003607   838.08785326
   913.13304992   942.50410608   948.04943902   933.57830603
   911.92693553   865.41449059   756.10448838   549.36917246]","[ 1.00000000e+00 -1.00000000e+00  1.79590982e-01  0.00000000e+00
 -1.00000000e+00  1.38794135e+00  5.29747813e-01  5.24513897e-01
  5.28412445e-01  4.69249706e-01  3.68999207e-01  3.03327331e-01
  1.65924134e-01  5.02740404e-02 -3.08103872e-02 -6.59293543e-02
 -2.42941709e-01 -4.29126802e-01 -4.70241487e-01 -3.18229800e-01
  3.26858324e-02  4.43615064e-01  5.92042982e-01  5.45476864e-01
  5.12888281e-01  6.04025407e-01  6.87026573e-01  6.58903759e-01
  6.87438467e-01  6.94377778e-01  6.25036186e-01  5.77134957e-01
  6.02529300e-01  9.93846393e-01  3.05065250e+01  0.00000000e+00
 -1.69902945e+01 -1.47688784e+01  1.62196706e+01 -1.24940244e+01
  7.18593928e+00  5.00973207e-01  4.11552168e-01  5.41851749e-01
  5.26889953e-01  3.13356678e-01  1.44554931e-01  8.20484490e-02
  1.10982006e-01  1.25059595e-01  1.22202340e-01  9.57059569e-02
  5.95351039e-02 -1.81224582e-02 -1.34810496e-01 -2.06367209e-01
 -2.71280533e-02  3.60716481e-01  4.94219374e-01  4.29569970e-01
  2.88484590e-01  1.43722376e-01 -3.66080604e-02 -1.36759887e-01
 -1.03771595e-01  2.00228857e-02  2.23314822e-01  5.10265014e-01]","[-2.00000000e+00 -2.00000000e+00 -9.65552758e-01  0.00000000e+00
 -2.00000000e+00  1.51310628e+00 -1.31425554e-01 -4.57389621e-01
 -6.93081168e-01 -8.27253309e-01 -9.30719330e-01 -8.71066567e-01
 -6.28519137e-01 -3.39215947e-01 -2.93361969e-01 -3.84443720e-01
 -3.37856839e-01 -2.06186049e-01 -2.35549962e-01 -3.41828006e-01
 -2.83478254e-01 -1.75001685e-01 -3.19904015e-01 -5.41768145e-01
 -5.94245586e-01 -3.36756920e-01  1.22602840e-01  3.99616326e-01
  2.37609334e-01 -1.83381296e-01 -5.05804476e-01 -6.27545174e-01
 -4.74906594e-01  2.46326878e-01  9.66053420e+02  0.00000000e+00
  2.86670107e+02  2.49456902e+02  2.81738194e+02  1.54101798e+02
  7.16104826e+01  1.42506818e-01 -1.10416833e-01 -1.87914805e-01
 -4.91711483e-01 -7.33010585e-01 -7.99871507e-01 -8.57020270e-01
 -8.84068934e-01 -8.81619608e-01 -8.34824311e-01 -8.04094160e-01
 -7.95947025e-01 -8.43687115e-01 -9.00959482e-01 -7.52065665e-01
 -5.48234301e-01 -4.41504958e-01 -5.56452769e-01 -8.28536197e-01
 -1.07246861e+00 -1.14923319e+00 -1.09781381e+00 -9.60417211e-01
 -9.30646226e-01 -9.30758108e-01 -7.90984935e-01 -4.35100170e-01]","[ 0.78539816 -0.92333081  0.17707825 -1.57079633 -1.31423988 -0.00649926
  0.12102367  0.09652588  0.05333548  0.02868735  0.07862947  0.07550472
  0.09372052  0.09054043  0.10839838  0.08519564  0.0832365   0.06209146
  0.03689549  0.12536034  0.13788912  0.12908186  0.0990838   0.09181378
  0.08832399  0.10776679  0.1523138   0.19861122  0.21903499  0.1661838
  0.16048145  0.12360905  0.16762787  1.54322643  0.00359039  0.
 -1.56541074  0.62126019 -2.33214547  0.78867391 -0.02216338  0.20464601
  0.23181396  0.27378815  0.28084481  0.24059459  0.18525304  0.13637935
  0.1521526   0.1333615   0.10276486  0.1103416   0.09136626  0.09845262
  0.06820164  0.09527165  0.1165614   0.09793924  0.07836691  0.0725373
  0.06758756  0.05464235  0.06072992  0.09134773  0.09223578  0.10186845
  0.15034806  0.34113887]","[4.81836793e-14 5.00710584e-14 5.85490272e-01 9.63673585e-14
 5.10702591e-14 2.75143057e+00 1.76578285e+00 1.80888067e+00
 1.82487973e+00 1.82955904e+00 1.80167313e+00 1.80493988e+00
 1.79010053e+00 1.79757775e+00 1.79993624e+00 1.80489937e+00
 1.80887104e+00 1.81307484e+00 1.81526371e+00 1.81242634e+00
 1.80981680e+00 1.81215740e+00 1.82204757e+00 1.82299993e+00
 1.81372561e+00 1.81205867e+00 1.80795073e+00 1.81207842e+00
 1.79136294e+00 1.78946701e+00 1.79188137e+00 1.79240999e+00
 1.78326623e+00 1.57137225e+00 1.06144510e-01 0.00000000e+00
 9.18186058e-02 8.39994662e-02 2.74696269e-01 1.05392724e-01
 1.63833789e+00 1.82296651e+00 1.81765478e+00 1.79958825e+00
 1.79363659e+00 1.79401324e+00 1.79539613e+00 1.79821372e+00
 1.78288511e+00 1.79598863e+00 1.80713565e+00 1.81331974e+00
 1.82084164e+00 1.82629409e+00 1.83348259e+00 1.83281465e+00
 1.81059617e+00 1.80225583e+00 1.80919461e+00 1.81213998e+00
 1.79963149e+00 1.79470021e+00 1.79383376e+00 1.80311075e+00
 1.81150757e+00 1.83070013e+00 1.85151524e+00 1.88673051e+00]","[ 0.78539816 -0.92333081  0.85005308 -1.57079633 -1.31423988  3.14159265
  3.14159265  3.14159265  3.14159265  3.14159265  3.14159265  3.14159265
  3.13933277  3.13816801  3.14159265  3.14159265  3.14159265  3.13868569
  3.13201211  3.14159265  3.14159265  3.14159265  3.14159265  3.14159265
  3.14159265  3.14159265  3.13913566  3.14159265  3.14159265  3.14159265
  3.14159265  3.14159265  3.14159265  3.14159265  3.14159265  0.
  0.          1.57079633  2.11130209  2.1119931   3.14159265  3.13928052
  3.14159265  3.14159265  3.13768642  3.13534273  3.14159265  3.14159265
  3.14159265  3.14159265  3.14159265  3.14159265  3.14159265  3.14159265
  3.14034732  3.14159265  3.14159265  3.14014548  3.14159265  3.14159265
  3.13996928  3.14159265  3.14159265  3.14159265  3.14159265  3.13685896
  3.14159265  3.14159265]","[ 0.78539816 -0.92333081 -0.84982605 -1.57079633 -1.31423988 -3.13936549
 -3.13933532 -3.13873143 -3.13842811 -3.1379651  -3.1380591  -3.13926978
 -3.13905136 -3.1397235  -3.14043792 -3.1404537  -3.13929908 -3.13954767
 -3.13926978 -3.1400752  -3.13474345 -3.13918302 -3.13895414 -3.13965091
 -3.13907377 -3.13829234 -3.13870249 -3.13756042 -3.1401722  -3.13749432
 -3.13848707 -3.13835117 -3.13525024 -2.41015665  0.          0.
 -1.57079633 -0.78665515 -2.35133072 -0.54776871 -3.01723766 -3.13776858
 -3.13308222 -3.13857151 -3.13950061 -3.13832469 -3.136324   -3.13278231
 -3.13773911 -3.13523681 -3.14025217 -3.14001785 -3.14015793 -3.14005419
 -3.13997715 -3.13041101 -3.13814439 -3.14042986 -3.14049375 -3.13951797
 -3.1398133  -3.13719224 -3.13864281 -3.13421271 -3.13577877 -3.1370678
 -3.14021144 -3.13906101]","[ 0.78539816 -0.92333081  0.43091734 -1.57079633 -1.31423988 -2.25410408
 -0.09079692 -0.04302388 -0.08240299 -0.08748279 -0.04335352 -0.05669744
 -0.06183622 -0.04818823 -0.0207992  -0.06327668 -0.04027822 -0.03846252
 -0.0395699   0.04837228  0.03043977 -0.01182844 -0.03824764  0.02604374
  0.07402477  0.06266084  0.06519514  0.07583638  0.06071753  0.00621625
 -0.02056136 -0.00985684  0.00345398  0.          0.          0.
 -1.57079633  0.62081807 -2.35133072  0.78795068 -1.57843355  0.01857555
  0.07150111  0.07474874  0.10765916  0.05130092  0.05982337  0.03090072
 -0.02219296 -0.04527529 -0.05188985 -0.02338239 -0.0349623   0.
 -0.04881682 -0.02159119 -0.03845986 -0.04020486 -0.02254656 -0.02387401
 -0.00844799 -0.02116894 -0.0572792  -0.02258161 -0.03691494 -0.03765228
 -0.03132774  0.01698515]","[            nan             nan             nan             nan
  9.91461713e-16  5.95838860e-01  8.59740530e-01  9.34076666e-01
  9.60547981e-01  9.69605686e-01  9.65569011e-01  9.65335700e-01
  9.52430328e-01  9.35599269e-01  9.15843781e-01  9.14126746e-01
  9.30075381e-01  9.46059462e-01  9.43728671e-01  9.33204360e-01
  9.17790902e-01  9.27698492e-01  9.50199897e-01  9.65120779e-01
  9.58978945e-01  9.29379489e-01  8.86572459e-01  8.97052279e-01
  9.33564582e-01  9.51194315e-01  9.64187393e-01  9.74933709e-01
  6.99149010e-01  1.36632186e-02             nan             nan
  9.63682091e-01  2.31675502e-01 -3.80963044e-01 -3.62030569e-01
  2.54313567e-01  9.42586776e-01  9.14006131e-01  8.61923225e-01
  8.92457317e-01  9.31254710e-01  9.55106713e-01  9.70903015e-01
  9.67861398e-01  9.75109317e-01  9.73969017e-01  9.72117307e-01
  9.64770148e-01  9.56385931e-01  9.42160374e-01  9.35140009e-01
  9.19746295e-01  9.35084532e-01  9.51860348e-01  9.60570141e-01
  9.65215777e-01  9.65734797e-01  9.57309633e-01  9.52962499e-01
  9.39621487e-01  9.18706841e-01  8.29854502e-01  0.00000000e+00]","[-1.70872897e+00  1.10040906e+00 -1.74787458e+00  2.56556452e-01
  1.30774061e+00  1.27522928e-01 -2.44977857e-02 -4.31904024e-02
 -2.46481334e-02  4.99421233e-02 -3.12474778e-03  1.82157991e-02
 -3.18009357e-03  1.78579559e-02 -2.32027398e-02 -1.95914034e-03
 -2.11450436e-02 -2.51959662e-02  8.84648512e-02  1.25287794e-02
 -8.80726361e-03 -2.99980586e-02 -7.27001735e-03 -3.48979367e-03
  1.94428017e-02  4.45470075e-02  4.62974241e-02  2.04237631e-02
 -5.28511899e-02 -5.70234590e-03 -3.68723964e-02  4.40188149e-02
  1.37559856e+00 -1.53963603e+00 -3.59039160e-03 -1.56541074e+00
  2.18667093e+00 -2.95340566e+00  3.12081938e+00 -8.10837292e-01
  2.26809385e-01  2.71679565e-02  4.19741879e-02  7.05666351e-03
 -4.02502284e-02 -5.53415439e-02 -4.88736934e-02  1.57732519e-02
 -1.87911033e-02 -3.05966333e-02  7.57673843e-03 -1.89753448e-02
  7.08635893e-03 -3.02509795e-02  2.70700139e-02  2.12897516e-02
 -1.86221662e-02 -1.95723249e-02 -5.82960917e-03 -4.94973829e-03
 -1.29452168e-02  6.08757368e-03  3.06178073e-02  8.88047563e-04
  9.63267123e-03  4.84796091e-02  1.90790816e-01  0.00000000e+00]",0,0,0,0,0
